group_id,user_id,join_date
62,196,2020-06-20
102,196,2020-07-23
117,196,2020-08-14
126,196,2020-09-29
158,196,2020-08-04
167,196,2020-08-03
205,463,2020-07-13
304,196,2020-10-11
310,196,2020-10-01
336,196,2020-09-04
360,196,2020-06-18
399,196,2020-10-17
401,196,2020-08-07
409,196,2020-09-27
436,196,2020-06-14
496,196,2020-10-08
37,198,2020-07-06
42,198,2020-08-05
70,198,2020-07-18
293,199,2020-07-02
334,199,2020-08-16
260,200,2020-08-15
331,200,2020-09-02
99,201,2020-08-02
112,201,2020-08-05
275,201,2020-10-16
291,263,2020-06-09
313,608,2020-08-05
328,201,2020-11-06
364,201,2020-11-08
388,201,2020-10-03
465,201,2020-06-26
482,201,2020-09-10
44,202,2020-07-01
60,202,2020-09-01
112,202,2020-08-06
115,202,2020-06-12
232,221,2020-05-30
282,202,2020-11-18
296,202,2020-09-25
333,202,2020-06-16
351,202,2020-09-20
413,369,2020-06-27
481,202,2020-08-27
20,203,2020-07-18
144,203,2020-10-20
144,204,2020-09-05
161,204,2020-11-13
63,206,2020-06-25
144,206,2020-11-08
182,206,2020-07-05
247,206,2020-10-25
382,206,2020-06-19
400,206,2020-10-09
430,206,2020-10-05
460,206,2020-10-03
177,207,2020-11-16
348,207,2020-06-03
76,548,2020-07-27
225,208,2020-10-13
459,208,2020-11-16
460,208,2020-10-15
475,208,2020-10-25
21,290,2020-06-14
51,209,2020-09-30
85,209,2020-07-06
115,209,2020-09-01
120,209,2020-08-06
154,209,2020-06-07
315,209,2020-11-21
476,209,2020-07-04
495,209,2020-07-12
115,210,2020-07-23
339,210,2020-07-07
83,270,2020-06-11
79,213,2020-09-28
128,213,2020-09-25
59,214,2020-10-07
62,214,2020-09-28
328,214,2020-07-05
333,214,2020-08-28
336,214,2020-08-20
460,214,2020-11-20
126,215,2020-09-27
176,215,2020-08-02
247,215,2020-09-02
395,215,2020-07-15
490,630,2020-08-09
59,216,2020-10-14
84,216,2020-10-28
95,216,2020-10-17
100,216,2020-10-04
107,216,2020-06-02
120,216,2020-06-21
162,216,2020-08-19
286,216,2020-06-12
328,216,2020-08-04
391,216,2020-07-14
396,216,2020-10-13
400,216,2020-11-03
447,481,2020-07-17
476,216,2020-08-23
102,217,2020-07-11
132,217,2020-08-24
228,217,2020-08-01
299,217,2020-07-06
359,217,2020-10-01
368,217,2020-11-18
395,217,2020-10-07
60,218,2020-07-21
64,218,2020-06-25
84,230,2020-06-01
110,218,2020-07-13
115,218,2020-10-18
144,218,2020-10-10
152,218,2020-08-09
167,218,2020-08-02
169,247,2020-06-05
193,218,2020-11-09
292,688,2020-08-20
387,218,2020-11-24
441,218,2020-10-06
468,218,2020-07-08
470,218,2020-10-26
495,218,2020-08-15
115,219,2020-08-30
165,219,2020-10-26
166,219,2020-07-27
201,219,2020-08-23
404,219,2020-07-14
416,219,2020-08-31
12,220,2020-06-13
48,377,2020-06-29
62,220,2020-08-14
94,220,2020-06-26
128,220,2020-07-04
293,220,2020-06-04
423,430,2020-07-07
470,220,2020-06-06
487,220,2020-10-21
54,221,2020-11-17
65,221,2020-11-17
87,221,2020-10-03
102,221,2020-09-15
114,221,2020-08-06
115,221,2020-10-03
129,221,2020-10-30
136,221,2020-10-29
141,221,2020-11-02
159,221,2020-09-22
270,221,2020-08-13
308,221,2020-06-11
323,221,2020-10-15
371,221,2020-07-13
390,221,2020-11-18
422,1066,2020-11-21
500,221,2020-09-30
65,222,2020-09-03
188,222,2020-08-24
131,223,2020-06-02
176,223,2020-11-23
261,223,2020-08-04
311,223,2020-07-13
315,223,2020-07-09
365,223,2020-10-19
421,223,2020-07-29
437,223,2020-06-29
472,223,2020-10-01
10,224,2020-06-04
21,224,2020-08-30
37,224,2020-10-11
107,224,2020-11-23
140,224,2020-10-10
167,224,2020-08-10
177,224,2020-07-09
228,224,2020-08-29
242,224,2020-10-15
369,224,2020-06-27
427,224,2020-10-01
473,224,2020-06-30
107,225,2020-11-16
364,225,2020-06-28
379,225,2020-05-31
404,225,2020-06-20
73,226,2020-11-08
77,226,2020-06-11
167,226,2020-10-30
417,226,2020-08-23
440,226,2020-06-02
95,227,2020-09-30
126,227,2020-09-14
128,227,2020-07-01
144,227,2020-07-06
182,227,2020-06-22
232,227,2020-11-06
245,227,2020-11-10
247,227,2020-08-26
281,227,2020-06-19
310,227,2020-07-25
311,227,2020-08-04
468,228,2020-06-01
94,229,2020-06-04
480,229,2020-06-13
57,230,2020-08-14
112,230,2020-11-03
161,230,2020-08-14
195,345,2020-06-23
227,230,2020-06-29
249,230,2020-09-03
270,230,2020-07-07
308,230,2020-11-19
309,230,2020-09-26
317,230,2020-10-19
369,230,2020-11-12
410,230,2020-10-16
471,231,2020-10-21
137,232,2020-10-19
166,232,2020-07-16
457,232,2020-11-06
51,233,2020-09-04
391,233,2020-10-18
395,339,2020-06-22
479,233,2020-09-07
3,234,2020-07-07
7,234,2020-09-12
55,234,2020-08-14
75,234,2020-07-08
87,234,2020-09-14
180,234,2020-11-11
188,234,2020-09-26
327,234,2020-07-18
347,234,2020-09-25
386,234,2020-11-11
395,234,2020-08-06
427,234,2020-09-17
442,234,2020-11-01
407,235,2020-10-27
211,236,2020-09-29
277,236,2020-09-13
9,237,2020-07-04
12,237,2020-07-23
29,237,2020-07-03
102,237,2020-11-28
132,237,2020-11-08
211,237,2020-09-10
213,237,2020-09-11
254,237,2020-09-18
273,237,2020-10-12
334,237,2020-07-09
364,237,2020-06-09
419,237,2020-09-06
438,237,2020-11-02
444,666,2020-08-15
478,237,2020-07-11
496,237,2020-11-03
85,238,2020-09-24
118,238,2020-11-29
151,238,2020-11-11
394,238,2020-06-11
495,238,2020-07-28
19,239,2020-11-02
177,239,2020-07-13
458,239,2020-07-04
3,240,2020-09-28
31,240,2020-11-17
107,240,2020-07-02
156,240,2020-11-03
245,240,2020-10-17
252,240,2020-11-21
297,240,2020-08-29
413,240,2020-11-16
416,240,2020-09-14
446,630,2020-08-09
480,240,2020-10-29
61,241,2020-08-11
64,241,2020-06-26
115,241,2020-07-23
128,241,2020-06-10
156,241,2020-09-12
286,241,2020-08-22
300,241,2020-07-14
320,241,2020-11-21
327,241,2020-08-23
342,241,2020-11-27
410,241,2020-10-28
457,241,2020-09-26
486,241,2020-10-23
7,242,2020-06-24
14,242,2020-10-15
90,242,2020-08-20
122,242,2020-08-23
158,242,2020-09-04
247,242,2020-09-02
286,242,2020-08-21
318,242,2020-08-19
359,242,2020-08-30
416,242,2020-07-31
422,242,2020-11-28
439,242,2020-07-24
476,242,2020-09-25
117,243,2020-06-20
166,243,2020-06-14
173,243,2020-06-13
276,243,2020-06-13
311,243,2020-07-15
368,243,2020-09-09
394,243,2020-08-14
396,243,2020-07-24
437,243,2020-07-17
455,243,2020-07-11
472,243,2020-07-05
481,243,2020-09-09
199,244,2020-11-03
75,245,2020-08-10
80,245,2020-07-10
92,245,2020-09-03
156,245,2020-07-23
171,245,2020-09-11
180,245,2020-10-24
182,245,2020-09-04
216,245,2020-06-22
272,245,2020-08-18
293,245,2020-06-20
342,245,2020-06-25
369,245,2020-07-13
391,245,2020-09-13
421,245,2020-10-22
495,245,2020-06-28
67,256,2020-06-07
198,246,2020-08-04
214,246,2020-10-29
254,246,2020-11-03
500,246,2020-08-19
65,247,2020-09-10
96,247,2020-07-25
110,247,2020-10-07
126,247,2020-10-14
140,247,2020-06-14
175,247,2020-09-18
214,247,2020-08-05
244,247,2020-08-28
289,247,2020-10-04
310,247,2020-08-04
369,247,2020-08-28
412,247,2020-07-28
439,247,2020-09-22
465,247,2020-09-09
311,248,2020-07-26
448,248,2020-11-27
80,249,2020-06-19
94,249,2020-08-17
136,249,2020-10-30
142,249,2020-10-06
287,249,2020-07-20
351,249,2020-08-07
424,249,2020-06-16
453,345,2020-06-23
496,249,2020-06-16
80,250,2020-10-18
48,251,2020-10-25
55,251,2020-11-16
115,251,2020-09-30
117,251,2020-08-08
339,251,2020-07-13
382,251,2020-06-21
9,252,2020-07-08
33,252,2020-07-25
40,252,2020-11-23
47,252,2020-08-07
245,252,2020-10-14
293,252,2020-11-19
308,252,2020-07-01
317,252,2020-07-26
340,252,2020-12-02
376,252,2020-08-31
418,448,2020-07-11
440,252,2020-09-11
459,252,2020-06-23
463,1072,2020-12-01
489,252,2020-11-28
498,252,2020-06-21
67,253,2020-10-01
144,253,2020-09-27
186,253,2020-08-29
245,253,2020-11-19
254,253,2020-11-22
257,301,2020-06-15
286,253,2020-09-07
317,253,2020-09-19
437,253,2020-10-29
486,254,2020-09-21
495,254,2020-07-31
417,255,2020-09-23
11,256,2020-10-23
33,256,2020-07-21
37,256,2020-07-29
94,256,2020-09-18
98,256,2020-10-15
126,256,2020-10-24
132,434,2020-07-08
213,256,2020-06-29
246,256,2020-11-25
263,256,2020-07-20
438,256,2020-08-23
471,256,2020-06-24
102,257,2020-09-16
360,257,2020-11-28
389,257,2020-09-04
64,258,2020-10-17
126,258,2020-06-27
145,258,2020-09-04
232,258,2020-07-16
310,258,2020-10-31
320,258,2020-09-24
340,258,2020-11-23
393,258,2020-10-10
1,260,2020-09-12
189,260,2020-11-19
223,260,2020-09-17
419,260,2020-09-19
455,260,2020-09-26
496,260,2020-09-14
336,261,2020-10-07
79,262,2020-07-12
88,262,2020-11-24
94,262,2020-07-29
103,262,2020-09-06
112,262,2020-11-23
131,262,2020-06-18
158,262,2020-08-06
174,262,2020-12-03
254,262,2020-09-09
263,443,2020-07-10
272,262,2020-06-27
276,262,2020-06-25
286,262,2020-08-03
313,262,2020-08-30
359,262,2020-09-15
369,262,2020-08-08
396,262,2020-07-06
416,262,2020-09-09
475,262,2020-12-02
496,262,2020-07-29
498,262,2020-11-22
4,263,2020-09-07
17,263,2020-11-23
51,263,2020-07-19
57,263,2020-06-23
102,263,2020-09-11
140,263,2020-07-30
232,263,2020-07-23
248,263,2020-08-11
343,263,2020-11-02
382,263,2020-08-09
401,263,2020-10-03
440,263,2020-11-13
494,263,2020-07-15
131,264,2020-11-27
37,265,2020-09-11
70,265,2020-08-01
80,265,2020-08-06
85,265,2020-10-14
87,265,2020-12-03
117,265,2020-09-18
121,265,2020-06-19
130,265,2020-09-14
137,265,2020-09-03
177,265,2020-10-09
211,265,2020-10-20
245,270,2020-06-11
268,265,2020-06-19
281,265,2020-10-26
312,645,2020-08-11
313,265,2020-08-22
356,265,2020-07-10
359,265,2020-07-08
360,265,2020-07-10
391,265,2020-10-10
479,265,2020-09-07
500,265,2020-08-20
34,266,2020-08-16
126,266,2020-08-28
152,266,2020-10-03
177,266,2020-08-06
275,266,2020-11-10
287,266,2020-09-08
289,266,2020-11-02
328,266,2020-07-01
334,266,2020-11-20
349,266,2020-11-17
382,266,2020-08-15
389,266,2020-08-06
420,414,2020-07-05
63,267,2020-08-25
237,267,2020-11-06
245,267,2020-09-15
35,268,2020-08-29
61,268,2020-06-27
79,268,2020-06-21
85,268,2020-11-21
95,268,2020-07-19
158,268,2020-10-04
188,268,2020-07-16
243,268,2020-07-19
275,268,2020-10-21
351,268,2020-08-27
429,667,2020-08-16
431,268,2020-11-05
442,268,2020-09-20
496,268,2020-08-30
122,269,2020-08-13
265,363,2020-06-26
47,270,2020-10-03
122,345,2020-06-23
152,271,2020-07-22
174,443,2020-07-10
409,271,2020-10-04
410,271,2020-10-18
479,271,2020-08-09
1,272,2020-09-06
121,273,2020-08-05
199,273,2020-09-18
315,273,2020-07-12
359,273,2020-11-07
9,274,2020-10-03
40,274,2020-07-10
49,274,2020-09-30
56,274,2020-11-10
75,274,2020-11-28
80,274,2020-10-23
94,274,2020-11-29
113,274,2020-08-25
122,274,2020-12-01
145,274,2020-08-03
158,274,2020-07-15
231,274,2020-12-04
265,274,2020-10-06
299,274,2020-11-26
359,274,2020-10-23
369,274,2020-11-03
382,274,2020-10-23
400,274,2020-10-30
436,274,2020-11-01
475,274,2020-09-27
126,275,2020-11-11
137,275,2020-07-15
242,275,2020-06-22
266,275,2020-08-17
273,275,2020-06-12
327,275,2020-06-19
331,275,2020-08-18
344,275,2020-07-24
404,275,2020-07-12
440,275,2020-10-31
453,275,2020-11-02
460,275,2020-09-11
394,276,2020-08-08
434,276,2020-11-10
361,371,2020-06-28
144,278,2020-10-21
154,278,2020-10-31
186,278,2020-09-16
193,278,2020-07-02
200,278,2020-10-09
252,278,2020-08-31
254,278,2020-12-03
273,278,2020-11-25
276,278,2020-06-17
340,278,2020-07-11
356,278,2020-07-02
417,278,2020-11-29
424,278,2020-07-15
96,279,2020-08-09
99,279,2020-11-02
102,279,2020-07-17
120,279,2020-09-28
131,279,2020-07-30
227,279,2020-08-24
297,279,2020-08-27
349,279,2020-07-27
20,280,2020-08-12
37,280,2020-10-12
57,280,2020-09-30
65,280,2020-07-21
115,280,2020-07-17
182,280,2020-07-07
260,280,2020-08-22
268,280,2020-07-08
327,280,2020-06-25
343,280,2020-10-01
369,280,2020-07-30
396,280,2020-07-09
442,280,2020-06-13
35,282,2020-07-31
61,282,2020-11-22
131,282,2020-06-13
237,282,2020-08-17
242,282,2020-08-11
274,282,2020-10-23
293,282,2020-06-24
298,282,2020-06-14
376,282,2020-10-21
452,481,2020-07-17
457,282,2020-09-26
4,283,2020-08-11
54,283,2020-09-14
71,443,2020-07-10
75,283,2020-06-21
77,283,2020-11-24
126,283,2020-11-12
165,283,2020-12-05
215,283,2020-06-27
290,283,2020-12-04
364,283,2020-09-01
369,283,2020-08-31
418,283,2020-10-24
495,283,2020-11-12
7,284,2020-09-06
91,284,2020-07-30
101,570,2020-07-31
117,284,2020-10-17
163,284,2020-11-11
165,284,2020-07-31
186,284,2020-11-11
341,284,2020-10-19
411,284,2020-07-04
416,284,2020-11-05
475,284,2020-08-07
498,284,2020-10-16
500,284,2020-11-24
7,285,2020-06-16
14,285,2020-11-05
360,285,2020-06-28
410,285,2020-08-14
38,377,2020-06-29
57,287,2020-06-24
118,287,2020-09-21
137,287,2020-11-21
142,287,2020-08-30
275,287,2020-07-16
359,287,2020-11-28
453,287,2020-09-18
470,287,2020-10-07
286,289,2020-08-18
430,289,2020-08-15
63,290,2020-10-09
166,290,2020-12-07
181,450,2020-07-12
188,290,2020-10-05
189,290,2020-11-08
245,290,2020-09-17
339,290,2020-07-27
342,290,2020-09-26
434,402,2020-07-03
455,290,2020-08-11
472,290,2020-09-14
486,290,2020-11-20
146,291,2020-09-07
162,291,2020-08-29
180,291,2020-10-15
216,291,2020-09-27
259,291,2020-12-01
285,291,2020-08-11
365,291,2020-09-15
411,291,2020-08-25
423,291,2020-11-08
430,291,2020-10-31
468,291,2020-10-08
4,292,2020-07-09
31,292,2020-08-02
54,292,2020-09-25
165,292,2020-09-01
171,292,2020-10-18
199,292,2020-06-21
205,292,2020-09-07
255,292,2020-11-23
260,352,2020-06-24
275,292,2020-08-19
308,292,2020-10-30
310,292,2020-10-13
387,292,2020-11-10
409,292,2020-09-22
420,292,2020-07-05
460,292,2020-10-05
57,293,2020-11-03
114,293,2020-10-13
142,293,2020-11-09
145,293,2020-09-18
155,293,2020-10-24
232,293,2020-08-01
242,293,2020-09-20
244,293,2020-07-25
247,293,2020-07-31
260,293,2020-11-11
273,293,2020-07-28
290,293,2020-11-09
341,311,2020-06-18
364,293,2020-10-18
379,293,2020-07-02
417,293,2020-08-27
460,293,2020-06-29
70,294,2020-06-19
247,294,2020-07-27
351,294,2020-09-18
395,294,2020-08-22
397,294,2020-10-31
64,295,2020-08-24
73,295,2020-10-22
91,295,2020-09-08
127,639,2020-08-10
180,295,2020-09-23
193,295,2020-10-26
201,295,2020-11-09
213,295,2020-08-23
285,295,2020-08-02
379,295,2020-10-14
457,295,2020-10-19
468,295,2020-08-23
47,296,2020-08-11
57,296,2020-09-05
110,296,2020-08-05
177,296,2020-08-19
193,296,2020-12-09
206,296,2020-11-23
219,296,2020-08-08
272,296,2020-08-12
420,296,2020-09-23
440,296,2020-10-28
457,296,2020-11-25
464,296,2020-07-28
64,297,2020-07-21
73,297,2020-07-11
75,297,2020-07-06
96,297,2020-08-21
156,297,2020-11-29
228,297,2020-08-17
247,297,2020-10-28
254,297,2020-09-16
272,297,2020-11-05
314,297,2020-10-30
347,369,2020-06-27
371,297,2020-09-12
401,297,2020-10-09
417,297,2020-10-06
440,297,2020-09-13
460,297,2020-08-26
478,297,2020-07-14
480,297,2020-11-29
13,298,2020-08-14
171,298,2020-09-18
273,298,2020-10-22
369,298,2020-11-19
407,298,2020-09-26
419,298,2020-07-03
245,299,2020-06-27
22,300,2020-09-08
47,300,2020-09-23
57,300,2020-09-19
91,300,2020-06-23
142,300,2020-07-18
169,300,2020-06-18
175,300,2020-11-18
178,300,2020-10-24
183,300,2020-11-07
211,300,2020-12-06
217,300,2020-10-25
309,300,2020-08-04
334,300,2020-07-09
340,300,2020-09-29
369,300,2020-07-12
449,300,2020-06-21
496,300,2020-08-01
83,301,2020-11-12
257,302,2020-10-06
48,303,2020-10-26
82,303,2020-08-01
117,303,2020-10-24
355,1084,2020-12-10
389,303,2020-10-31
64,304,2020-07-25
115,304,2020-08-14
145,304,2020-06-23
160,304,2020-10-04
254,304,2020-08-06
276,304,2020-11-14
279,304,2020-11-29
289,304,2020-07-07
310,304,2020-10-26
327,304,2020-09-12
351,390,2020-07-02
368,304,2020-10-07
377,304,2020-07-13
407,304,2020-07-15
416,304,2020-08-18
424,304,2020-09-08
19,305,2020-09-24
424,305,2020-09-02
21,306,2020-08-20
56,306,2020-11-04
64,306,2020-07-12
73,306,2020-08-17
165,306,2020-07-15
166,306,2020-09-29
177,306,2020-11-19
245,306,2020-07-06
293,306,2020-11-03
351,306,2020-11-19
391,306,2020-11-17
409,306,2020-07-17
489,306,2020-10-11
64,307,2020-08-09
152,307,2020-11-19
405,310,2020-06-17
136,308,2020-08-16
14,434,2020-07-08
112,309,2020-07-24
165,309,2020-07-16
237,309,2020-07-27
247,309,2020-08-07
273,309,2020-10-05
289,309,2020-11-13
327,309,2020-11-27
369,309,2020-11-05
395,309,2020-09-13
406,309,2020-10-17
419,309,2020-09-18
421,309,2020-08-26
438,309,2020-11-24
440,309,2020-07-07
457,309,2020-10-30
35,310,2020-06-18
275,310,2020-07-27
342,310,2020-12-01
454,310,2020-07-17
54,311,2020-10-13
59,311,2020-09-30
87,311,2020-07-13
125,599,2020-08-03
145,311,2020-09-15
166,311,2020-11-16
177,311,2020-09-22
189,311,2020-08-30
242,311,2020-07-24
265,311,2020-11-30
356,311,2020-11-26
376,311,2020-11-04
411,311,2020-08-04
443,688,2020-08-20
468,311,2020-06-30
482,311,2020-12-02
495,311,2020-11-07
284,312,2020-08-29
365,312,2020-06-28
15,313,2020-10-28
33,313,2020-07-04
47,313,2020-08-02
63,313,2020-07-12
80,313,2020-08-21
99,313,2020-09-19
156,313,2020-10-31
186,313,2020-11-08
189,313,2020-11-11
214,313,2020-08-06
260,313,2020-07-07
343,313,2020-11-27
388,313,2020-10-31
405,313,2020-10-07
448,313,2020-11-01
480,313,2020-09-17
498,313,2020-12-02
75,314,2020-10-15
102,314,2020-07-09
162,314,2020-08-26
243,314,2020-09-25
387,314,2020-11-16
388,314,2020-09-29
442,314,2020-10-16
449,314,2020-07-01
464,314,2020-09-01
239,315,2020-08-24
250,579,2020-08-01
370,315,2020-10-03
397,315,2020-08-27
166,316,2020-09-12
207,316,2020-09-26
278,316,2020-07-25
311,316,2020-12-08
400,316,2020-10-20
416,316,2020-09-30
455,316,2020-08-05
473,316,2020-07-20
493,316,2020-09-03
496,316,2020-08-29
482,317,2020-11-11
65,318,2020-10-31
94,318,2020-07-20
131,318,2020-11-19
333,318,2020-06-24
76,319,2020-10-06
115,319,2020-10-06
137,319,2020-09-22
140,319,2020-06-20
144,319,2020-09-08
210,319,2020-10-31
247,319,2020-07-26
263,319,2020-11-13
299,319,2020-07-30
314,319,2020-07-22
421,319,2020-11-05
448,319,2020-08-28
57,320,2020-08-06
71,320,2020-07-20
272,320,2020-08-28
306,320,2020-12-14
351,320,2020-10-21
445,991,2020-10-19
500,320,2020-07-06
6,321,2020-10-09
44,321,2020-09-22
64,321,2020-10-16
87,321,2020-08-01
99,321,2020-10-28
166,321,2020-12-14
171,321,2020-09-24
183,725,2020-08-26
274,321,2020-09-20
286,321,2020-08-18
293,321,2020-10-25
340,321,2020-11-27
382,321,2020-06-28
419,321,2020-12-04
70,323,2020-09-21
91,323,2020-08-02
96,323,2020-08-25
103,323,2020-10-15
232,323,2020-07-12
295,323,2020-11-05
310,323,2020-11-25
323,463,2020-07-13
326,323,2020-11-01
327,323,2020-11-28
359,323,2020-10-18
382,323,2020-10-17
458,323,2020-08-30
9,324,2020-12-04
33,324,2020-09-13
53,324,2020-06-23
61,324,2020-09-30
102,324,2020-08-16
117,324,2020-09-02
120,324,2020-09-23
158,324,2020-10-09
186,324,2020-10-12
257,324,2020-09-03
274,324,2020-12-07
279,324,2020-10-25
341,324,2020-09-16
369,324,2020-12-03
418,324,2020-11-20
431,324,2020-12-04
496,324,2020-11-20
7,325,2020-06-22
40,325,2020-07-25
42,325,2020-10-23
43,325,2020-09-04
122,325,2020-08-01
144,325,2020-11-06
198,570,2020-07-31
249,601,2020-08-04
289,325,2020-09-29
310,325,2020-08-11
317,325,2020-09-10
329,325,2020-09-17
335,325,2020-11-12
440,325,2020-07-09
449,325,2020-11-12
480,325,2020-10-25
482,325,2020-12-11
15,326,2020-10-19
34,326,2020-08-18
74,326,2020-06-30
199,326,2020-10-05
261,326,2020-08-22
311,326,2020-07-23
317,326,2020-08-01
366,326,2020-09-04
394,326,2020-09-10
448,326,2020-09-30
472,326,2020-08-23
486,326,2020-10-17
37,327,2020-12-06
56,377,2020-06-29
83,327,2020-07-18
91,327,2020-08-21
97,327,2020-11-08
99,327,2020-07-31
240,327,2020-11-04
431,327,2020-11-09
440,327,2020-06-21
442,327,2020-12-15
472,327,2020-08-27
11,328,2020-10-10
29,327,2020-06-21
42,328,2020-09-07
94,328,2020-10-01
95,328,2020-06-28
173,328,2020-11-09
186,328,2020-06-26
207,651,2020-08-12
268,328,2020-12-17
311,328,2020-07-07
315,328,2020-09-06
419,328,2020-11-22
437,328,2020-11-02
438,328,2020-10-13
457,328,2020-11-10
495,328,2020-07-03
223,329,2020-06-26
342,329,2020-11-13
470,329,2020-08-14
115,330,2020-11-20
173,330,2020-06-26
33,331,2020-10-29
64,331,2020-11-17
73,331,2020-10-23
88,331,2020-09-22
117,331,2020-10-31
122,331,2020-10-20
188,331,2020-10-03
240,331,2020-11-15
276,331,2020-08-21
286,331,2020-08-06
386,331,2020-10-10
391,331,2020-12-12
112,333,2020-09-28
140,333,2020-11-30
182,333,2020-08-13
215,333,2020-08-05
276,333,2020-12-01
299,333,2020-08-12
338,333,2020-06-23
390,333,2020-10-27
131,335,2020-10-30
7,336,2020-08-26
64,336,2020-11-27
81,1077,2020-12-04
100,336,2020-08-27
156,336,2020-12-05
186,336,2020-08-09
244,336,2020-08-07
284,336,2020-07-27
326,336,2020-10-11
343,336,2020-12-08
395,336,2020-09-03
399,336,2020-08-04
106,696,2020-08-21
202,337,2020-09-29
237,337,2020-10-18
248,337,2020-11-09
276,337,2020-12-05
326,337,2020-11-28
397,337,2020-11-30
404,337,2020-07-29
476,337,2020-08-30
480,337,2020-08-30
67,338,2020-11-29
80,338,2020-12-11
95,338,2020-12-16
116,338,2020-10-19
180,338,2020-09-24
205,338,2020-11-08
315,338,2020-08-23
328,338,2020-12-16
342,338,2020-09-01
129,339,2020-11-04
87,340,2020-11-02
401,340,2020-12-05
77,341,2020-09-22
80,341,2020-10-17
87,341,2020-10-01
102,341,2020-07-16
173,341,2020-11-20
189,341,2020-07-21
267,341,2020-06-28
270,341,2020-12-17
275,341,2020-09-09
276,341,2020-10-24
289,341,2020-11-12
308,341,2020-12-15
327,341,2020-10-29
444,341,2020-08-28
34,342,2020-10-06
206,342,2020-09-15
60,343,2020-07-09
76,343,2020-11-25
274,343,2020-06-26
360,343,2020-07-30
364,343,2020-10-25
366,343,2020-07-04
369,343,2020-09-30
413,343,2020-07-03
462,343,2020-09-01
34,344,2020-10-11
59,344,2020-10-04
134,344,2020-12-05
189,344,2020-08-30
281,344,2020-08-10
400,344,2020-06-27
492,344,2020-09-01
202,345,2020-09-26
354,345,2020-10-05
410,345,2020-08-05
333,346,2020-07-04
334,346,2020-06-24
10,347,2020-12-01
85,347,2020-10-02
153,347,2020-09-04
159,347,2020-11-05
160,347,2020-12-12
202,347,2020-07-22
260,347,2020-07-12
278,347,2020-12-05
299,347,2020-08-04
342,347,2020-09-24
365,347,2020-08-01
366,347,2020-11-05
431,347,2020-06-29
436,347,2020-07-16
457,347,2020-08-29
482,347,2020-07-05
494,347,2020-11-25
67,348,2020-12-07
480,348,2020-11-17
13,349,2020-07-19
318,434,2020-07-08
38,350,2020-08-18
54,350,2020-10-16
73,350,2020-09-18
102,350,2020-10-12
162,350,2020-08-29
179,463,2020-07-13
186,350,2020-08-09
231,350,2020-11-15
332,350,2020-07-14
360,350,2020-12-03
368,350,2020-11-30
388,350,2020-11-27
433,350,2020-11-20
500,350,2020-08-09
166,352,2020-10-07
200,352,2020-12-05
369,352,2020-11-25
91,354,2020-08-07
245,354,2020-08-31
80,355,2020-12-13
