post_id,text,activity_id,photo_id
708,e5MEsFpWE8kBOSvFZ,,
709,TX9EWyCX7I4n00t2le63t9RrcgxFF,,
710,CbC12dENRXSWaA,,
711,KObl,,281
712,nH5,,
713,4WJABW99fgmk2,,282
714,KXcvmg5SKNzG,103,
715,YH,,
716,7Y2Xkot66s,,283
717,0X64etQGFkUvzakclCmiWvD,,
718,YC05uisz5Atzwqmm,,284
719,Ha7WHEleyrUB4lsSTZLxPawJnMY,6,
720,s4SPN1yL8wHKSoirOph,362,
721,7esI,,
722,nj3LGfmc9FygniR1liv,,
723,QfQMgobpqhGRkEXcvmr,,285
724,jp9auNveZJBvFkzwPX9OacVgI27n,,286
725,BIsJabe3,,
726,lAkpaANkHtzhiVBC7,,287
727,5lrjAJW,65,
728,xrUULpd0myXuvxm8S,211,288
729,LXpckpMRy9DTJs,,
730,T6bXo2pxlStpmJgyZu,135,289
731,eJFgEjjsViIdg,,290
732,okjvaYRJ32IyrkpTADc7I,296,291
733,oTSyhDNsCBgXDFTO34,,
734,gkCulEGqTXwQZwjG4,,
735,NMbW,,
736,hsOkSh,,
737,7ADwX,,
738,usYChohDBQmtTNkU,,
739,Z7UQDo6gr,,
740,41R5vUSnTxN2MVuLUg4,,
741,DEAquJZvcRiJpVNZcVKyLy,,
742,OneYpqlmgh9URP7K8ijYHHD,,292
743,zhjc7uTQibCescGADg3x68,,293
744,eJ9ElYrw2Xkfy0A,181,
745,NBqMYufcPgGUMWUT065CXR00,69,
746,tmnafl4Tpi6JvAp,321,
747,BMNfOBAB9oGV6DgPaYW9Mr00rXL,,
748,qfBfTY,,
749,7skrTT,,
750,vJbcYue7onwr2nH71RWXQSt59,,
751,dofwEBRk1EkYx4rJYyPYvpfO,,
752,vk7FUkYkH3wrrvTbMaNwt,203,294
753,JzyWgXMU7yxqc0JEdHPgSN,,
754,mU6i3chpnsI,,295
755,Fo6u,,
756,fxXr,,296
757,3a7Vk1,266,
758,90h1rLwGoQDrvxJEcDQiIRMxcb,184,
759,azZEtEpne1JDK,,
760,9A9STVrQhRbw5e,,297
761,D7l5Q1XlKRl,,
762,4dRL,,
763,JI3XiYBEpqgD4ttS,,
764,FvnAb1sn9VG4pV0IU6bwP,,
765,MSU7DRJNXegs4jr6aSwy9n,243,
766,AEJZEt6,,298
767,iwX1,355,299
768,c7q,,
769,o2OLAB9M,208,300
770,4D5W5Fbx02uMHB6Adw2CWZvFR,,
771,mDkpVtmuU,,
772,FpPo5iUUGSMabRi,,
773,1rUArebllvqPhesEuLHR,137,
774,faArd4Q,,
775,DGC3YBtgif6h8QtNmrX6,,
776,O5WdSME2W,,301
777,kTtOi7d2BaqosdqvQ,,
778,PeNHowYWBpFpCabgN1A6igFXm,166,302
779,ZY,,
780,r4ceo7Ji4IqRMhphgO1WlcYtBtfrL,,303
781,hd,,
782,GQ1Th6R9,,
783,ieA1R8eJDt,,304
784,o4Q19RiuBXM72,,305
785,xWKHacHI5w7g,,
786,DbmlGgn85j,,306
787,PZEAwK4kV,,307
788,oebPTGLIQwj0qslTna,,
789,1uYbZRRv5dDkTkQOLsZmb1H4Z,,
790,vL9bKJj5vturOD2fm7L,,
791,5qpGymz56bd5uSCJrmGFu04G,,
792,PFKuFbqOeQQFunIhVko0fsuM,,
793,J3MuAsfAEDBRzQWf6g1O,295,308
794,AeuV6PCZu2rHr945ZO2N6MCb,,
795,lh,,
796,iT,,309
797,ahPHR0x,,
798,NU8PpYP9f,,
799,YM4,100,310
800,j7P,,
801,hXq0I3iYd8edZOkMQg9r4I6g9,,
802,k7WSauyb26ZJH,,
803,RM,67,311
804,yhxhH6TQL7E88RH4RRZ2,,312
805,DF3tQhDr3XoW68tvA9U,105,313
806,4KNhlABF8vc8PaB3d2VoFb,,
807,mjJ6PHCiQky5UF9xKpPf1HUWLVm,,314
808,EF,,315
809,yioAaOUVSsMeBUaQDQmZGXD,147,
810,PPAWSW2uxHkmbyVeuhn46YAV79,444,316
811,DSyvxKJUMT138XZ0A5eAsx,85,
812,1RWlTuv82,,
813,1eUTyAGbUtHD55,15,317
814,p8MQ8f,,318
815,Omz8i6GK,,
816,fBUbNsdXSa5FYD5tI59MBuP8jF5E,,
817,hi,,
818,I6SV3HvNRUm3Abj1QtYc1p,,319
819,GfUwZn1S1esbsrEEj0nRkj2q1U,,320
820,maXqYbsM,195,
821,jN7pGPcWOV6eEpsG5,,
822,TYD8PHvZcc,,
823,E2kiD8JQ6oAMJtOC,,
824,yK4nOvvbITG4rva1,363,
825,cuel7QHzCcW9,,
826,bLu,,
827,EL9ei7T2ydrCrsa7B7,,
828,jE,,321
829,JKwuAX,,
830,Ij,,322
831,S1Kh0k9Wad1yrre,,
832,ZSyEhcXQOFY3HGizefxb,,
833,NyOsDPODRFPY2u3yVRzRyk,,
834,JmQQC,,323
835,AKkyBCF1wlVaPlpdkHmD1kWfvkRxe,,
836,FjQ,,
837,As9vKEfEGMqH,,324
838,o6DwjnVQXzKBuHMzgKzLxy4woVsZ6,,325
839,9q3QY1lBZILl6N7CLugE7,,
840,UdHHpSSzS,119,
841,hIFRVfpxgyH23u1hsBfS4jv,,
842,GCmyTTycT7LK,,
843,I2dfJnyiaZwW8C9ZWvKDnl,,
844,fQkxfhEcrFgYQYhyWbdPl54d3U,,
845,g6hgS4PYrS,,
846,MqtWqCVV8IUO2gP08FeS5PWxreUhw,,
847,tM2nkaa3T,,
848,l1q3ASjOVcR,407,326
849,4kzusZ,,
850,AmG547X3iU3A79F4wcP9pYi7uJ0f0,73,327
851,ryqtBMs0BjenV0fz0IIA7jXpR8,,328
852,qACmwp8Mnvs,,
853,xj8UqolcxEcmjVMb6U8DsCN6RZz,,329
854,PEWjAN6Eaj,,
855,EZ,,
856,1rZC03XuQ5L7QwgFEpSr7,,
857,xVFANw0kA6GOqDgO8F,,
858,aUqiNsB1Ae9ypvDrSICdfTMR1pu,,
859,C8cncq5LoMlhnab,,
860,nSvpmKS4ie0KNalY3T06,,330
861,2kYAqeF9AdmUQckN90Trs,,331
862,2Io2adcRp9lDwVE596,,
863,qEfE5xTyyoGpprCIK5,,
864,oAqkObgpm7b,,
865,YriPVpEAPQKOl,,332
866,Td4tzREBh92YBtBtmD1z7kpvS2,,333
867,fbrPqY8DI3Nr,30,
868,FqTshlXNpugRpIFK,443,334
869,BmiiHtp0yCqB6OXkcyCiUzdK4TCfY,,335
870,PT2GQoSB75V6imQXSCSy,,336
871,zk4SfqMrt74fJDJ1w4gClV5m,,
872,Nkgmmvcxx1FE6wH2bJP9kBUGNjga,,
873,MjCUul7izwvrJkRm8QDJlaTutRB,,
874,8Ogr1w0mzMSpn5x1xsfuD,,337
875,BWpD7V0Tg7Efv,,
876,tXbJC1,262,338
877,VpaiCBNAsesZS8fy,457,339
878,OP6kdPvgYZUMyDWOngvrLWwQ97e9f,334,340
879,coYYa,,
880,7iM,,
881,0YnuGq5C,,
882,Vm2m4dARyO,,
883,ysYDeqjoDDM9F32lrrxmbn9IV88hp,,
884,Ir6kExEsRDddk3cBlE,,
885,yBVTWs7nrBrR5zRi0Akn8DWGoIF,,341
886,eyYWyX7Td8Pa8JNfG77ZEpz,,
887,VWifuqZ54ZMkHWfFnyUJ,,
888,H6PSIlKcIH2AnKV,,
889,P2hrgKgNF1ML,,342
890,ygnkvszhqYKJu9RAE8gR,,
891,v6XH8QnkmUQ,,343
892,4EgzX,138,
893,U2RwFJaptPHZRkCq2,,344
894,FEV54GkpDchXBZXDLZjVvRZS,,345
895,adplzuQhHtnlNGvtBHoXWVSFh,342,346
896,AcRrOycwFJob2lncw3TODDx7qbp8Z,,
897,ux8ijfwr,,
898,tKg,,
899,Dc2EagmECJhbL5,,
900,2FQ0OCPWyVxaoO0cFKynDG5DAsaY,,
901,SCsTRjajggG13,,347
902,qFDr2N4V1x4mEyFPKbR,,
903,dAnOq6JT2p20,9,
904,nqP6klqvTkEFIvc,131,348
905,IpwORsWdf,,
906,gL9Ierew86YORrPU3dCfUUZ,,
907,IbMYih0H9HSkhEsAzWUfxz,,
908,aj437L5Tu55bTzmiilnIKNe3,,
909,y400gESNtvMVDp86miP1sgPRyyRK,,
910,lKrCYZTAXrFzU75ZuXFTGT6,,
911,hwFfj3kQ6OrTd5KzO64c8wY,,
912,XGjTYr9GQdWk,,349
913,xR1Bmp0D3Q9mlJj5s48gDUCd9uKm,120,350
914,ydSAWx2CbWxsxdqXrO,,
915,jltJx1CqwWqaAPv93,,351
916,HmZgzuT5,,352
917,GYkN1X8eS,188,353
918,zcLn8TdxYmFcWKUCnTRzsur4sxbv,,
919,ilv4zRrMH97hyAYiWF0izor,,
920,OrluoYDfw17is9SSvQ81SDWZVD,,
921,oZjU,343,354
922,HI8FUEKZ3V,436,355
923,db8n00UA4lX4M0oFjsw96,448,
924,nFXWF7KS5aH,,356
925,SWFukMgqVWsz,,357
926,aqrPzhZTxMmvr2qyMa31h0ImVDiK6,,
927,UYS9i,440,358
928,GzRJ1QmB9DLtwzozMgY,,359
929,0KPeL3oJ,,
930,I2IeTX5gaWtZBg2BKPFqsYlY2GHhQ,,
931,rP0DY0g5X5trxBUbIaEQ1cNfe,,
932,AcVq0,,
933,wyUp2,,360
934,hS00b6Xn9rThoG2v6vbcz8,446,361
935,aUoSch3jA01fqb74L,,362
936,ajrLy,330,363
937,T4t3qVEl2,,
938,3F1HCMzfxby,,364
939,QY42bqoE2mZJT39uVQog71,,
940,Bw,,
941,iLUlBZ1LmSOr3tD7nl898JWgp0Zyb,,
942,BUn7m3zdtPbU3bn4XRlCi,263,365
943,kNshxjPx7iYttOlXIlGgIkYX,,
944,9GjlzYF0cvDFuxUoprkp2heWdVuGA,,
945,tNbVQNdwqbdALYd5pT,125,366
946,ZW2JodOVA84v8nXanFBww0,,367
947,wrrerSlOGzwnELf0,435,368
948,JvuMqPS0L,,369
949,zc7dLb97uNM,,
950,pcImWod8vOxBMupXxwYPhefx1,430,370
951,tbOSzdNxO5wVeh,,
952,Qwy8LlGmOa8Epy,335,371
953,IX27T6bmMuWuVcFbSCj,,
954,WJxlE77VacGCjnAwHwF5fkkMk,202,372
955,tvaqRwNh,131,373
956,yRCrxMNrdOAxRK,,
957,2wLL2Hmxrq,,
958,eRi4gwKqYlQL8eh17JGak,,
959,RFehrT0,,
960,Xf38dGDBPKsezx7fvI3nXjqFwh,373,
961,SM7iB01HVeU4bMngAYZsznF6Xvj,,
962,gT2CioUhc4wfypPeHaTicsH,,
963,EbAGrXdWkiapkGFLzrut7,,374
964,BcpX,,
965,9FvA2A5WuyfrSZ6,,
966,3UW66BgAO9e10BQUZN9uVKn1dknf,,375
967,SHLKfha32ks9pRX7,,
968,kpJMwUly9f5MbAsg,,
969,iwfCcr,,
970,gFnB6hLAK0N2ZaFIsO5Ec7Of,,
971,m5HpL,436,376
972,ADalb,183,
973,QaFRxpzHquVHL,,
974,11TU1U9gLlEMtbSYU,,
975,HgUI1,,
976,iWu4EyCs5ZSfUy,,377
977,uJ0pd1Yw,,
978,Qx3IK,,378
979,KnZ10RNh3dhsr8Cp7,,
980,emh53C1UhG74ZLufW4fQN7MP,,
981,QtYfFYPMJoG,,
982,sQ5NSrAoXadYLM,,
983,GESHe649x4Klms86NyqMcp,,379
984,l2wuH1Gr6TFiKrzia9,,380
985,i7NwVN5a2wprQwh,351,381
986,L0QQkC7r7PfuZlUw,,382
987,RfdKOqgVgCy9uNe1KtL7D,,383
988,iah5SkRIq1XzlVHLcKcLlZlhznk,327,
989,yOV9bw0hZaPHlkXD5SQIvybH,,
990,XErC,,384
991,fropV3G3X,,385
992,kg1,,
993,w7aHwv,350,386
994,xmx09d4r2BVXHAG5Lr,,
995,8UWX44SII9GPPz,,
996,DJDMYB5cdhSs11kjD6loAVTJA,,387
997,jErHwJN7xcpfWXe2,,
998,ihj27olew4Re67pAWfWR,,388
999,jRLtz6fAhaD0WWWvlzuspD,277,389
1000,qxeZ5mtT,,
1001,fQ9bY1ZAr8A9uR2FPjUaijgSZ98,,
1002,MBGwMOau1dZ,,
1003,SNJamjv,,390
1004,oAGHIcy,,
1005,gnUjAmnWCtRESf8a9va07aTv,,391
1006,bmKIVI62YlU5Q5OUcpx9QQS,,392
1007,fG6fnQPuHIPJX49cBnejx,,393
1008,CGFZL8,,
1009,kRl13NmFwqshQo3XeC7a,,
1010,VNdeRge5Inyc,,394
1011,FsNO,489,
1012,oysfenm2t,,395
1013,KCSxk9UebNfLefWF0KOdQg,,
1014,Pej962yNB68,,
1015,vUxtaXjbgt,,
1016,p17O,,
1017,jDvVqli3fCG2NY5EuKCrIxwu,,396
1018,QOBy5Jz,,
1019,o5GogIWbwtB4BqJbNYPst,178,397
1020,o5d43nFHdjn2oVGOAlzbPYbKFv,,398
1021,VYtUzjoTqtLr2mwqsiK5bgcKS,,
1022,Ti67MZ5931PgtQNN63,,399
1023,nAy7JSfwRj,,
1024,6Xfx2cDfefjzx9Jr,92,
1025,h707LilFrjVe6b7S3,,
1026,2WEHUAi87kMRSA,,
1027,8Dzsx6R5YaszlBxyitsj55Fp,,400
1028,NlK0shXTguzGl,,401
1029,4X6YWke1duo6JX3D227g6o,50,
1030,NZqbHub,,
1031,RbBSXUKTkuIILc37,,
1032,xvJoVCC,461,402
1033,hqsXjvZhDiq,305,403
1034,rsU3CX1,,
1035,NX5lcK9tDLL,,
1036,O97OHgKs8wu01cjyn4ReyYdRFXUH,,
1037,GjWBRh9FOu5,,
1038,I3JQZlXaZpl,198,404
1039,arKoE9K,,
1040,pPSrCx5WmWGGKDYNywjdr,,
1041,qXUejGlaaU5vCsucRP,105,405
1042,80GRrK,,
1043,hkUdmLLKNLkLwu,489,
1044,nEufHGo,,
1045,c5Bkq04iSFJftTJqUOku41WWOWf,,
1046,zFVEqiC8gE,,406
1047,VZ0ihhLo5Nc9r,,407
1048,Eu9gDAnOciPrlyMZSxrsVP,186,408
1049,2DEaJo5ATlueuySYodgo,,409
1050,xSlZC5oVm8wz,,410
1051,dU2rdziGbN0kbdoC,,
1052,sUk2LMhbfQ,,411
1053,VUvOGbA,,
1054,ehDv6RPqUW,,
1055,bngC5P,,
1056,F5,,412
1057,M52NlSkq2yWaBW6MW59WZsXK,,413
1058,Vkit,144,414
1059,cPvZQhdWNs4L0,302,
1060,pkJFn1R,,415
1061,0o8lZP3pdKICL7mnQ,,
1062,STNcnGZSIn4RAQBNf7mpECTZD9,10,416
1063,m4mpkvBbbERnGF0NcwM4CRCKem,,
1064,KPDHEKKUa4UZrAR4wD,355,
1065,awt6LXcY7eFB9UekiO,287,417
1066,77gkVqDaW35UWmgyfaio87ku3Pzgx,,
1067,46ppT5i9D8FX0KFww9rZUwEzN4,424,418
1068,mn0hbDPkEzzGEs6bfazAFu,209,419
1069,KNjuyU3mvqp8768OQQ,,
1070,ELNO8pdlMfWP59JD8,434,420
1071,2zj7jtS2XujzTTb9wOGWTjb,,421
1072,4uRl,,
1073,mnpYzw8amGO5,,
1074,TlkPLHYfdxIwVF,,
1075,cZX91isuiXFcw,,
1076,N4aQB554UjQrZrItVI6I,,
1077,oOZ60ETaWZ28b1EHS5RsEEeeFa7P,,
1078,5tynnGLhtYOtV5,391,422
1079,JApqmWVI74WgzmIyz4W9SR,,
1080,RwUgA9uW9w,,
1081,c0uo1FSsdygw6ilM2QwBpeunlil,,
1082,8DrLudSZ4g,,
1083,bnaMTfh5VqYchqww69ESecM,,423
1084,ve4btjgNAuxb3NlSuPMs8G,,
1085,zicZXjur9BneYHs,,
1086,ErMD,,424
1087,emJGYssXNSQ5o4ZMqAq1txAQ830z,237,425
1088,3azIJWAIHqA2tNu3JaB,,
1089,3z8wC35JZEICVQSkiQCcy9cEo,140,426
1090,QmmDWgdlyK2v6oN4,464,427
1091,EioB74AtI,,
1092,xqCFTmOBRNseX,,428
1093,cibBt40vENNG4Ny4kNEUho,,
1094,JxDLpBpEm,,
1095,bJ03VFnq,352,
1096,aRP96yXegZ0CWOtmNRCIahry,,429
1097,PWlL8BFc6NG7M49CW3gGyiG,,
1098,X2WhYe6pc0ib6Oi2eiFI1rE,,
1099,A4j95s3EzIWbGARcViex,,
1100,T7u,,
1101,fW2dLO1WCjMZvE,,
1102,3RQfDLfMcYoSLqX,,430
1103,yxAvqbPt6X24L0YgtTgqe3xgn,,
1104,jTjHMNz,,
1105,sWi8UvOTsMCZBJ9Sr2iTZTUfeIUsn,87,
1106,UqNqqDk4027DhNQDSQCZUaElt5x49,,
1107,LHc,,
1108,yJz2yxSDXlZ14D0,11,431
1109,MslN5DcMM,,432
1110,VAlhMcZc,,
1111,uhxhtFFL16YRyd13ZIPZ5SR93B,,
1112,3H,,
1113,fbf5Ky,70,433
1114,sreIjoy9y4qjW,,
1115,wfPg,,
1116,Yf9ttK45pU3,18,434
1117,fKM4V2d7t1Ftjd,,435
1118,joyp0q3MEi23s6btUIjIO2f,,
1119,8acBUWdkm17aJt,,
1120,oPtoldtA5u4hhau6hEjO,,436
1121,BY0VusMr,,
1122,mJX0ajTp7umTkeFXeeHKqfHt,55,437
1123,toxonMg2UTRrC1zoRkErpK3pLdc,,
1124,T1S3pp,,
1125,IW2R1eVK,,438
1126,VL4hJn6R85hXyJ,,
1127,1kTwLVcFFLXE9J5QARQi5fnOrc,374,439
1128,gyfT4kPBm6DfcHzzKzex1,,
1129,gC5Qm0Uo1XpdzzN,,
1130,t9CSYV8Lb8cDTeKZ8uQk0tUauc,,
1131,8DF5CkHWuS1xZW5k9Ggcyy6sZs5X,,
1132,TgJIwo7pfHpwg,185,
1133,P6OSSE7F7yWX4YuuDmAasJTR93z,,
1134,Hd90cbs1jotHZrDY,,
1135,qmKNu,,
1136,lyIO6JSs4CG0h5,,
1137,GnMgmRPOj1GGbocdIDWQlH1Hl0vZ,,440
1138,tcDCiGxdtLtrlhQrZ7Fcd,17,441
1139,N3r3ai3d60ms,,442
1140,0WqDZv4JOc,,443
1141,7YpAJAOS8XSerS77b9WxJ6BIpSB,,
1142,49RPX2z0k,,
1143,BMBE9dJx5vYF6LObhDHw,,
1144,IkElV7PLtDm3kkZ,,
1145,JpZvZPJULUgTzJY6zckWMoFwGh5lX,,
1146,DdwmpwPBjFnAlhn3bRkjWPeNX3W,,
1147,YQlSBoTntwn7l8BTMo5,,
1148,gcuBufgATisu3YP4dGjQ3pQCVID,,
1149,OZplLKHU4,,
1150,9I0EuBVB,,444
1151,6ItOatTvyrNuDu2NG9lf,,445
1152,aABUTN5,,446
1153,SOBSvgTayYHTqJHN,,447
1154,UFC,,
1155,idi,,
1156,JBYgQctWvQRO,129,
1157,5tFOnMaAwYPPDck8xnumMB,194,
1158,S2nq,,
1159,XxNF8L0CZAK1hnRdPJ,,
1160,VqiWNQIvuXe9VwrbZZ1KooiN3,,448
1161,Bw1Ph2ZPeUNFJqhiB,,
1162,5a1u3lkaFCQ2l8Mr5pZ,,449
1163,gtJVxQ,,
1164,GbhH6TuU68LKDV2Avadl,,
1165,s1p95LbQuXku3Ez9pEihs,,
1166,sDo4e7M6,,450
1167,CrGHne6JMXpadYENfg7iKtxU0Re,,451
1168,HCBKevVPM0o,,452
1169,qirA4RYFMKjs7ARLAo,,453
1170,eKfldyOV5w9HrpQ22XnN6WU5ys,,454
1171,HSHIyco7pUJ6dlSfMbjFhE5wRAa,,
1172,DBC4izoXss41qfL1,370,
1173,eprUuy9HsQlaWy4kw3I,,
1174,QAiXuSNp8eEOapIEkl,73,
1175,GsYJi8H7q12Bvjvo,,455
1176,W5W7q,,
1177,6lu34g4F3aqKLY4LeppD8jmf7YfX,,
1178,g3V2LF8DixdF9DiorY6jHA,,
1179,DNIAgG,234,
1180,kYTyfPa7keQt00Cp5,47,456
1181,EazrIYFu5cxNc51oK,173,
1182,HnCKooM39sL,,457
1183,4f0vDWtLKMPgm5MzmABoaEYDcP,17,458
1184,hhB9CVa3T,,459
1185,RV8eDzT,,
1186,iWbMenvhpHFc9aKFJwc13,,460
1187,wE5wgXOZL6WI5nxc,,
1188,HVjs,,
1189,EqHFjkzizA3RvuK,110,461
1190,Ve4cbftLBbvAH4fZwN9YP2ZYww9s,446,
1191,rMv0813Pxh9JgPZckwFu,221,462
1192,PmhWTVp2,,
1193,mb,,463
1194,lZwzQmbtm,,464
1195,hlCm5YMBlJc7,,
1196,cL76Xq6R,,
1197,sP6jpOcLfEj,,
1198,YDvJYxt2ooKxitrf2l3SsC,209,
1199,q29KtF,77,
1200,gBdznfG3l2GP7ztJG6wKdusARi,,465
1201,4G0MleQ0aNpFpSEy,,
1202,qrGfIHZriGTqi1giBH1hQBj,,466
1203,jO0ig1Cv5tkMOP1ZUJrsdf,,467
1204,vaZDotl2kvCZ,,
1205,pHZN,446,
1206,mOUV,,
1207,kTTcOTHLQNCKQX5Bx,,468
1208,wWW71KGOsKcLUb7yb1InP5jJXFUbO,,
1209,A0WDuFfFL3wDa6qfpdpp3c,,469
1210,u86TPHVBmbpSThotGHpcf,440,
1211,yfk,,
1212,ELSYh5WJ,,
1213,Lr2k,409,470
1214,uWNmPMexWBZPu6qEP,,
1215,rRsZr,,
1216,XS1XyCno,,
1217,q6xnUIY01mqzvn1E7uOTBO9XRU,,
1218,VNJYmerhYr2Nk7YmIkrFYAdO3HkBi,,
1219,SGtmEU24Yv6kNzgYkD7,,
1220,cP7NV2dI8wZlqwvaSHgD,,
1221,lKsJXVZpfcg22jVIObF7ieP,,
1222,NZdhF67FXL4,,471
1223,fIP6CY,,
1224,IUSwpj8JBhQHG25P77,,
1225,GQ9cSSU9JrNddPuMPRC8NdfjFlNb8,,
1226,iDEI3,,472
1227,b7z0rWjYvdRfC86z3r,,
1228,BghWzgV05xqhxbSOwD,198,473
1229,8PAUBm7kmAI1Td80oRCfFJRYOnZt,,
1230,wIxTqdexRrZeG,178,474
1231,enoS0Pwo3seMhwXMCXUkj4GF,56,
1232,bQugECY5Ul6,,
1233,yfcCTbdqp8dA3Nm,78,475
1234,ycRfj7b7JPsF3QJ3vcc4Gc2,132,
1235,KbdD3y9zXs485ixhvF6RbjkxRopV,,
1236,Je,,
1237,VlBQ0r7Y4JLK7pt6PXpqhz,137,476
1238,wIQM3QGtPHXq,22,
1239,tOJLAYOJgEqWog7U1,,
1240,ovm,,
1241,BpGpg4YieSi3trW,,
1242,4bJ0FxpU8rhMmcJzmiJZePeJ,52,477
1243,wbsry4JbYEqIOCQTgIGhvrUW,,
1244,a33FIWOFThn410Ib9Z52zF983,,
1245,L8OSEb,,
1246,CL6adP3q0zZE0,,478
1247,KHIicXoVOyb2XX,,479
1248,oakhD7pofqPHORkC4HMdbEI,,
1249,POECCWpF,,480
1250,2eBRb,,
1251,4u2fNQh3HS1P9RuBTVagLpoBIVb7,288,
1252,2TbFYtJ8SHbcq4MZ43WuoGHLQmIq,189,481
1253,RRWx2rH,,
1254,QHj4wRdI0Hjz8VDTIChb9JfD2Fv,,
1255,mZuvq3dLiIBrcAjyRanNmJXa9MlH0,,
1256,uCU5JE0mFuSyu7lWUDnfG93hXPb,,
1257,58pyC,,
1258,Jq7Yq9c9aS3xw5fwvx4L6r18HfZ,276,482
1259,E9,,483
1260,1qqTUBOgN,,484
1261,onT,,485
1262,94MXBYBsaPKhdKTAgEUZjsdykUJO,,486
1263,jo9tN,,
1264,JCKxxGQ1axOsyQJKp6,,487
1265,1SkLAoq8Vb3kVRFzgxnFtzOcNBH,,488
1266,elsYSMpU,,
1267,xJML8iW,,
1268,dD8DsO,,
1269,i2T41OAsVsjTU5ocAGB,,489
1270,FPa4,,
1271,5G1,171,
1272,r9XeibTzZQUgHoyZHm16Vkui2zw,,
1273,tae3,,490
1274,Sca5Vr,,
1275,gvKCaTYdwXI5YL1K,,
1276,Tg4fzC,,
1277,f03f17U5OCqIRvxqluk4P7U2YKz,,
1278,XaU736gAW34P7QcPDiw55xJ,,
1279,n04,,491
1280,p6iGvHhOBB,,
1281,uctN,,
1282,M9o8F1GPjcq4V,325,492
1283,nsqByW2kIMA7,,
1284,iy,,
1285,XvYNpQcSoBI1Gvx,306,
1286,AuT0EIpEV89f0jd3oEWjL3Q7NX1Y1,,493
1287,Ss8fk,167,494
1288,XXO2enaZ25wcVk,,
1289,hQuMiErgJrJb,,
1290,bIVv,,
1291,O1XF1AJFS0F38SssZo2khd6Aos3,,
1292,laVKk0QQt8R57LnKj,,
1293,VkAjSCvCHogr2,,
1294,tsz6Nujmv,,
1295,MgCOFcxkiXpZBtr8WeI2s0Kb,146,495
1296,39xcaMLAS3ktv,,
1297,HtBjKVJr32QuOLBU56bKVHuFjV,,
1298,QDwN3fHGlcVTdwvg3OOxM,,496
1299,ocl55RuFnhXp23hN9bF,289,
1300,f4,,
1301,8hXMlX02JFg1GYrxQ5R2OvG0E,,
1302,Kj2,312,497
1303,RAmcqacG6yKJ,,
1304,7EOulGUMLNyHflIjPQYfRxYzT2zhn,,
1305,VV9kQ0,,
1306,UoG4R1NtqKACjs,,
1307,UcfQUfm45ESD0GjU3gtX0ulg,,
1308,PbrGbE95HY4w,,
1309,l8OR00,,
1310,zkjtS2d8W4bu,,
1311,HecxLIFpCejCDv,,498
1312,Nd2FzU0fRatyYNZBZlJggktU45N,,
1313,SdSwMo3,,
1314,Ck8yoL19nqlIUjWRE,455,499
1315,FVqpAlOLXJnV3Lhh5,,
1316,o6uad,,
1317,bVz21qqftpjXjziE9j2C6fyiYrc,,500
1318,0N40KL0pC,,
1319,pJ1,,
1320,QBZ6ba8H3BokyZLs3UU0FvSgOf,,
1321,CyzAR3z71ndm0ARky4EcpPIT3,,
1322,oXnDQnT0zttur,229,
1323,EOul2ox1CF5H7JXwtKL,,501
1324,5LNhkZsBjQEDom3y6xuokM,,
1325,CDfPd49cmkwtZQrUDCRaLgZkvgL,,
1326,bHkpkA6dRE,,
1327,4hZjSE8Ri,104,
1328,3jbrBAbs3MN2Od,,
1329,DAtMhEck6w2kr6gCH0cFo52Q,343,
1330,RY4w9KTp09MEe41FXlH2G,,502
1331,8wuzgv2uddqw1,,
1332,zKrmPcdhSrDn4,,
1333,St7eErWxVuYJDCOupgO2FEZ,,
1334,3drEzPPvFn,,503
1335,ZVdRuC0indIFwfDwJIYyTr48Tb,,504
1336,CQnyh25gOYwQxbt445VISo0Nk,367,
1337,PxvzFRTvQ,,
1338,J8,,
1339,CkaugT6XxxxEGWRMc0Qg1di,,505
1340,dQPPQdffJBrYD8GG1ogQus,,506
1341,y8T5f7tuWPinTydcEaNu94LPYUGzj,,
1342,BCa5,,
1343,CKZ,,507
1344,kP,,508
1345,Wg94QPxY6SoRLSWBbUtSAFN,,
1346,wbpDF,,
1347,vQCFrMcoMrbT3KFQMQE,,509
1348,HMjas0QP7EeU1qT0YFo24YfEsdH,,
1349,qYtoD4gmKQkn,,
1350,EbwUEBxFAwAUmpzGYyyi,,
1351,EMUGr9vv7LK5CMK,,510
1352,oGc,,
1353,AxEv6UO13Zah1sjHUt,,511
1354,A8x0i2qLQASPZxbil5EMmBImON,,
1355,eKPEotPA2ezrSdp0kRXQ8sK83sUCS,,
1356,e1S0zNxVM82ciYrR,,
1357,cJN6mu4r1Nz9WmhEOufZ85TrSrSJ5,,512
1358,vZRuwyFnPFBcVwMuCRDWGGuX7,,513
1359,y2GK0o72SoSODj,,514
1360,sjlzhSLcbsejrxohsS8B,,
1361,JhJl2eLI,,515
1362,YYnFmvsYUG33Or4JwmhgP6,,516
1363,vYIcHOA8VGX,,
1364,cYzECMD4igvFy3lJyauhq2LK,44,
1365,yfexJ42V,,
1366,edKyERNBMG1dnh7tBK,,
1367,mYhuR3e381a,,517
1368,mtD415TQUlOZDW105lbhtq0VrM,,
1369,yqZBYQnNtnmj8pmCp2sTpYfSXs,,
1370,oO0hWsnyVfqMb05JSa1ayYlXbJM,,
